,Week,Genre,Count
2487,2021-04-17,folk,2
2490,2021-04-17,nyc rap,2
2498,2021-04-17,brooklyn drill,2
2504,2021-04-17,chicago rap,2
2505,2021-04-17,drill,2
2509,2021-04-17,gangster rap,2
2510,2021-04-17,florida rap,2
2511,2021-04-17,viral rap,2
2512,2021-04-17,electropop,2
2514,2021-04-17,indie r&b,2
2526,2021-04-17,uk pop,2
2529,2021-04-17,neo soul,2
2536,2021-04-17,underground hip hop,2
2545,2021-04-17,urban contemporary,2
2546,2021-04-17,alternative rock,2
2547,2021-04-17,post-grunge,2
2570,2021-04-17,country dawn,2
2574,2021-04-17,tropical house,2
2575,2021-04-17,big room,2
2578,2021-04-17,trance,2
2582,2021-04-17,pop r&b,2
2591,2021-04-17,motown,2
2458,2021-04-17,escape room,1
2459,2021-04-17,pub rock,1
2460,2021-04-17,new wave,1
2461,2021-04-17,synthpop,1
2462,2021-04-17,zolo,1
2463,2021-04-17,post-punk,1
2464,2021-04-17,protopunk,1
2467,2021-04-17,new romantic,1
2470,2021-04-17,ska,1
2471,2021-04-17,glam rock,1
2472,2021-04-17,punk,1
2475,2021-04-17,jewish a capella,1
2476,2021-04-17,symphonic death metal,1
2480,2021-04-17,supergroup,1
2481,2021-04-17,album rock,1
2484,2021-04-17,country rock,1
2485,2021-04-17,roots rock,1
2488,2021-04-17,canadian contemporary r&b,1
2489,2021-04-17,australian hip hop,1
2500,2021-04-17,jazztronica,1
2501,2021-04-17,azonto,1
2502,2021-04-17,ghanaian pop,1
2503,2021-04-17,ghanaian alternative,1
2506,2021-04-17,hardcore hip hop,1
2507,2021-04-17,g funk,1
2508,2021-04-17,west coast rap,1
2513,2021-04-17,chill r&b,1
2515,2021-04-17,brazilian metalcore,1
2516,2021-04-17,atl trap,1
2519,2021-04-17,guitar case,1
2521,2021-04-17,permanent wave,1
2522,2021-04-17,australian rock,1
2523,2021-04-17,reggae rock,1
2524,2021-04-17,lo-fi,1
2525,2021-04-17,deep indie rock,1
2528,2021-04-17,british soul,1
2531,2021-04-17,pop soul,1
2532,2021-04-17,shiver pop,1
2533,2021-04-17,gauze pop,1
2534,2021-04-17,indietronica,1
2535,2021-04-17,kentucky hip hop,1
2537,2021-04-17,new orleans rap,1
2538,2021-04-17,dark trap,1
2539,2021-04-17,memphis hip hop,1
2540,2021-04-17,tennessee hip hop,1
2542,2021-04-17,spiritual hip hop,1
2543,2021-04-17,tuna,1
2544,2021-04-17,new jack swing,1
2549,2021-04-17,funk metal,1
2550,2021-04-17,rawstyle,1
2553,2021-04-17,classic hardstyle,1
2554,2021-04-17,melbourne bounce international,1
2555,2021-04-17,euphoric hardstyle,1
2556,2021-04-17,francoton,1
2557,2021-04-17,french pop,1
2558,2021-04-17,drum and bass,1
2559,2021-04-17,liquid funk,1
2560,2021-04-17,mexican rock-and-roll,1
2561,2021-04-17,singer-songwriter,1
2562,2021-04-17,classic uk pop,1
2563,2021-04-17,lilith,1
2564,2021-04-17,canadian contemporary country,1
2567,2021-04-17,uptempo hardcore,1
2568,2021-04-17,piano rock,1
2569,2021-04-17,chicago drill,1
2571,2021-04-17,viral pop,1
2572,2021-04-17,jangle rock,1
2573,2021-04-17,slap house,1
2576,2021-04-17,dutch edm,1
2577,2021-04-17,brostep,1
2579,2021-04-17,house,1
2580,2021-04-17,bolero cubano,1
2581,2021-04-17,hip pop,1
2583,2021-04-17,deep talent show,1
2584,2021-04-17,dirty south rap,1
2585,2021-04-17,crunk,1
2586,2021-04-17,east coast hip hop,1
2587,2021-04-17,rap rock,1
2588,2021-04-17,grunge,1
2589,2021-04-17,underground rap,1
2590,2021-04-17,post-disco,1
2592,2021-04-17,funk,1
2593,2021-04-17,jazz funk,1
2594,2021-04-17,classic soul,1
2595,2021-04-17,quiet storm,1
2596,2021-04-17,disco,1
2597,2021-04-17,canadian rock,1
2598,2021-04-17,canadian metal,1
2599,2021-04-17,nu metal,1
2600,2021-04-17,modern country rock,1
2601,2021-04-17,adult standards,1
2602,2021-04-17,philly rap,1
2603,2021-04-17,acoustic guitar cover,1
2604,2021-04-17,new weird america,1
2605,2021-04-17,freak folk,1
2606,2021-04-17,trap queen,1
2607,2021-04-17,electro house,1
2608,2021-04-17,belgian dance,1
2609,2021-04-17,progressive house,1
2610,2021-04-17,progressive electro house,1
2611,2021-04-17,dutch trance,1
2612,2021-04-17,belgian edm,1
2318,2021-04-24,pop,13
2347,2021-04-24,rap,11
2372,2021-04-24,contemporary country,10
2344,2021-04-24,hip hop,9
2346,2021-04-24,pop rap,9
2365,2021-04-24,southern hip hop,8
2319,2021-04-24,dance pop,7
2349,2021-04-24,trap,7
2352,2021-04-24,r&b,7
2336,2021-04-24,post-teen pop,5
2366,2021-04-24,gangster rap,5
2330,2021-04-24,rock,4
2345,2021-04-24,atl hip hop,4
2364,2021-04-24,hardcore hip hop,4
2367,2021-04-24,east coast hip hop,4
2405,2021-04-24,country,4
2406,2021-04-24,country road,4
2350,2021-04-24,alternative r&b,3
2353,2021-04-24,mellow gold,3
2358,2021-04-24,folk rock,3
2362,2021-04-24,soft rock,3
2373,2021-04-24,country pop,3
2386,2021-04-24,pop rock,3
2327,2021-04-24,art rock,2
2328,2021-04-24,new wave pop,2
2331,2021-04-24,dance rock,2
2337,2021-04-24,canadian pop,2
2341,2021-04-24,florida rap,2
2348,2021-04-24,melodic rap,2
2351,2021-04-24,brooklyn drill,2
2354,2021-04-24,classic rock,2
2355,2021-04-24,blues rock,2
2359,2021-04-24,psychedelic rock,2
2363,2021-04-24,folk,2
2374,2021-04-24,chicago rap,2
2375,2021-04-24,drill,2
2376,2021-04-24,electropop,2
2380,2021-04-24,indie r&b,2
2393,2021-04-24,neo mellow,2
2395,2021-04-24,uk pop,2
2396,2021-04-24,underground hip hop,2
2404,2021-04-24,urban contemporary,2
2414,2021-04-24,edm,2
2415,2021-04-24,pop dance,2
2422,2021-04-24,post-grunge,2
2423,2021-04-24,alternative metal,2
2441,2021-04-24,pop r&b,2
2316,2021-04-24,rap napoletano,1
2317,2021-04-24,italian hip hop,1
2320,2021-04-24,escape room,1
2321,2021-04-24,pub rock,1
2322,2021-04-24,new wave,1
2323,2021-04-24,synthpop,1
2324,2021-04-24,zolo,1
2325,2021-04-24,post-punk,1
2326,2021-04-24,protopunk,1
2329,2021-04-24,new romantic,1
2332,2021-04-24,ska,1
2333,2021-04-24,glam rock,1
2334,2021-04-24,punk,1
2335,2021-04-24,symphonic death metal,1
2338,2021-04-24,jewish a capella,1
2339,2021-04-24,australian hip hop,1
2340,2021-04-24,canadian contemporary r&b,1
2342,2021-04-24,viral rap,1
2343,2021-04-24,nyc rap,1
2356,2021-04-24,supergroup,1
2357,2021-04-24,album rock,1
2360,2021-04-24,country rock,1
2361,2021-04-24,roots rock,1
2368,2021-04-24,azonto,1
2369,2021-04-24,ghanaian pop,1
2370,2021-04-24,ghanaian alternative,1
2371,2021-04-24,jazztronica,1
2377,2021-04-24,g funk,1
2378,2021-04-24,west coast rap,1
2379,2021-04-24,chill r&b,1
2381,2021-04-24,guitar case,1
2382,2021-04-24,atl trap,1
2383,2021-04-24,deep indie rock,1
2384,2021-04-24,reggae rock,1
2385,2021-04-24,lo-fi,1
2387,2021-04-24,permanent wave,1
2388,2021-04-24,australian rock,1
2389,2021-04-24,shiver pop,1
2390,2021-04-24,gauze pop,1
2391,2021-04-24,indietronica,1
2392,2021-04-24,brazilian metalcore,1
2394,2021-04-24,piano rock,1
2397,2021-04-24,new orleans rap,1
2398,2021-04-24,dark trap,1
2399,2021-04-24,memphis hip hop,1
2400,2021-04-24,tennessee hip hop,1
2401,2021-04-24,kentucky hip hop,1
2402,2021-04-24,tuna,1
2403,2021-04-24,new jack swing,1
2407,2021-04-24,canadian contemporary country,1
2408,2021-04-24,singer-songwriter,1
2409,2021-04-24,classic uk pop,1
2410,2021-04-24,lilith,1
2411,2021-04-24,drum and bass,1
2412,2021-04-24,liquid funk,1
2413,2021-04-24,rawstyle,1
2416,2021-04-24,classic hardstyle,1
2417,2021-04-24,melbourne bounce international,1
2418,2021-04-24,euphoric hardstyle,1
2419,2021-04-24,mexican rock-and-roll,1
2420,2021-04-24,uptempo hardcore,1
2421,2021-04-24,alternative rock,1
2424,2021-04-24,funk metal,1
2425,2021-04-24,bolero cubano,1
2426,2021-04-24,country dawn,1
2427,2021-04-24,chicago drill,1
2428,2021-04-24,spiritual hip hop,1
2429,2021-04-24,baton rouge rap,1
2430,2021-04-24,viral pop,1
2431,2021-04-24,slap house,1
2432,2021-04-24,tropical house,1
2433,2021-04-24,big room,1
2434,2021-04-24,dutch edm,1
2435,2021-04-24,brostep,1
2436,2021-04-24,trance,1
2437,2021-04-24,house,1
2438,2021-04-24,jangle rock,1
2439,2021-04-24,hip pop,1
2440,2021-04-24,neo soul,1
2442,2021-04-24,brighton indie,1
2443,2021-04-24,modern country rock,1
2444,2021-04-24,motown,1
2445,2021-04-24,adult standards,1
2446,2021-04-24,soul,1
2447,2021-04-24,underground rap,1
2448,2021-04-24,canadian rock,1
2449,2021-04-24,canadian metal,1
2450,2021-04-24,nu metal,1
2451,2021-04-24,deep talent show,1
2452,2021-04-24,francoton,1
2453,2021-04-24,french pop,1
2454,2021-04-24,dirty south rap,1
2455,2021-04-24,crunk,1
2157,2021-05-01,pop,14
2213,2021-05-01,contemporary country,11
2200,2021-05-01,rap,10
2202,2021-05-01,trap,9
2158,2021-05-01,dance pop,8
2199,2021-05-01,pop rap,7
2205,2021-05-01,r&b,7
2210,2021-05-01,southern hip hop,7
2176,2021-05-01,post-teen pop,6
2197,2021-05-01,hip hop,6
2198,2021-05-01,atl hip hop,6
2230,2021-05-01,country,5
2231,2021-05-01,country road,5
2169,2021-05-01,rock,4
2177,2021-05-01,canadian pop,3
2179,2021-05-01,mellow gold,3
2184,2021-05-01,folk rock,3
2188,2021-05-01,soft rock,3
2201,2021-05-01,melodic rap,3
2203,2021-05-01,alternative r&b,3
2214,2021-05-01,country pop,3
2232,2021-05-01,pop rock,3
2264,2021-05-01,edm,3
2265,2021-05-01,pop dance,3
2166,2021-05-01,art rock,2
2167,2021-05-01,new wave pop,2
2170,2021-05-01,dance rock,2
2180,2021-05-01,classic rock,2
2181,2021-05-01,blues rock,2
2185,2021-05-01,psychedelic rock,2
2189,2021-05-01,folk,2
2191,2021-05-01,florida rap,2
2204,2021-05-01,brooklyn drill,2
2209,2021-05-01,atl trap,2
2211,2021-05-01,gangster rap,2
2215,2021-05-01,chicago rap,2
2216,2021-05-01,drill,2
2220,2021-05-01,electropop,2
2223,2021-05-01,indie r&b,2
2225,2021-05-01,uk pop,2
2233,2021-05-01,neo mellow,2
2239,2021-05-01,underground hip hop,2
2251,2021-05-01,urban contemporary,2
2253,2021-05-01,adult standards,2
2262,2021-05-01,country dawn,2
2270,2021-05-01,post-grunge,2
2271,2021-05-01,alternative metal,2
2280,2021-05-01,tropical house,2
2281,2021-05-01,big room,2
2284,2021-05-01,trance,2
2291,2021-05-01,motown,2
2292,2021-05-01,soul,2
2296,2021-05-01,pop r&b,2
2155,2021-05-01,rap napoletano,1
2156,2021-05-01,italian hip hop,1
2159,2021-05-01,escape room,1
2160,2021-05-01,pub rock,1
2161,2021-05-01,new wave,1
2162,2021-05-01,synthpop,1
2163,2021-05-01,zolo,1
2164,2021-05-01,post-punk,1
2165,2021-05-01,protopunk,1
2168,2021-05-01,new romantic,1
2171,2021-05-01,ska,1
2172,2021-05-01,glam rock,1
2173,2021-05-01,punk,1
2174,2021-05-01,symphonic death metal,1
2175,2021-05-01,australian hip hop,1
2178,2021-05-01,jewish a capella,1
2182,2021-05-01,supergroup,1
2183,2021-05-01,album rock,1
2186,2021-05-01,country rock,1
2187,2021-05-01,roots rock,1
2190,2021-05-01,canadian contemporary r&b,1
2192,2021-05-01,viral rap,1
2193,2021-05-01,azonto,1
2194,2021-05-01,ghanaian pop,1
2195,2021-05-01,ghanaian alternative,1
2196,2021-05-01,nyc rap,1
2206,2021-05-01,deep southern trap,1
2207,2021-05-01,dirty south rap,1
2208,2021-05-01,houston rap,1
2212,2021-05-01,jazztronica,1
2217,2021-05-01,hardcore hip hop,1
2218,2021-05-01,g funk,1
2219,2021-05-01,west coast rap,1
2221,2021-05-01,guitar case,1
2222,2021-05-01,chill r&b,1
2224,2021-05-01,deep indie rock,1
2226,2021-05-01,shiver pop,1
2227,2021-05-01,gauze pop,1
2228,2021-05-01,indietronica,1
2229,2021-05-01,reggae rock,1
2234,2021-05-01,piano rock,1
2235,2021-05-01,lo-fi,1
2236,2021-05-01,brazilian metalcore,1
2237,2021-05-01,canadian hip hop,1
2238,2021-05-01,toronto rap,1
2240,2021-05-01,new orleans rap,1
2241,2021-05-01,dark trap,1
2242,2021-05-01,permanent wave,1
2243,2021-05-01,australian rock,1
2244,2021-05-01,canadian contemporary country,1
2245,2021-05-01,memphis hip hop,1
2246,2021-05-01,tennessee hip hop,1
2247,2021-05-01,tuna,1
2248,2021-05-01,drum and bass,1
2249,2021-05-01,liquid funk,1
2250,2021-05-01,new jack swing,1
2252,2021-05-01,rock-and-roll,1
2254,2021-05-01,rockabilly,1
2255,2021-05-01,brill building pop,1
2256,2021-05-01,singer-songwriter,1
2257,2021-05-01,classic uk pop,1
2258,2021-05-01,lilith,1
2259,2021-05-01,uptempo hardcore,1
2260,2021-05-01,kentucky hip hop,1
2261,2021-05-01,bolero cubano,1
2263,2021-05-01,rawstyle,1
2266,2021-05-01,classic hardstyle,1
2267,2021-05-01,melbourne bounce international,1
2268,2021-05-01,euphoric hardstyle,1
2269,2021-05-01,alternative rock,1
2272,2021-05-01,funk metal,1
2273,2021-05-01,mexican rock-and-roll,1
2274,2021-05-01,jangle rock,1
2275,2021-05-01,canadian rock,1
2276,2021-05-01,canadian metal,1
2277,2021-05-01,nu metal,1
2278,2021-05-01,modern country rock,1
2279,2021-05-01,slap house,1
2282,2021-05-01,dutch edm,1
2283,2021-05-01,brostep,1
2285,2021-05-01,house,1
2286,2021-05-01,modern blues rock,1
2287,2021-05-01,viral pop,1
2288,2021-05-01,chicago drill,1
2289,2021-05-01,new weird america,1
2290,2021-05-01,freak folk,1
2293,2021-05-01,baton rouge rap,1
2294,2021-05-01,hip pop,1
2295,2021-05-01,neo soul,1
2297,2021-05-01,praise,1
2298,2021-05-01,contemporary gospel,1
2299,2021-05-01,gospel,1
2300,2021-05-01,deep talent show,1
2301,2021-05-01,spiritual hip hop,1
2302,2021-05-01,electro house,1
2303,2021-05-01,belgian dance,1
2304,2021-05-01,progressive house,1
2305,2021-05-01,progressive electro house,1
2306,2021-05-01,dutch trance,1
2307,2021-05-01,belgian edm,1
2308,2021-05-01,post-disco,1
2309,2021-05-01,funk,1
2310,2021-05-01,jazz funk,1
2311,2021-05-01,classic soul,1
2312,2021-05-01,quiet storm,1
2313,2021-05-01,disco,1
2314,2021-05-01,philly rap,1
2315,2021-05-01,underground rap,1
2001,2021-05-08,pop,14
2054,2021-05-08,contemporary country,12
2042,2021-05-08,rap,10
2044,2021-05-08,trap,9
2002,2021-05-08,dance pop,8
2041,2021-05-08,pop rap,7
2047,2021-05-08,r&b,7
2066,2021-05-08,southern hip hop,7
2021,2021-05-08,post-teen pop,6
2039,2021-05-08,hip hop,6
2058,2021-05-08,country,6
2059,2021-05-08,country road,6
2040,2021-05-08,atl hip hop,5
2013,2021-05-08,rock,3
2025,2021-05-08,mellow gold,3
2034,2021-05-08,soft rock,3
2043,2021-05-08,melodic rap,3
2045,2021-05-08,alternative r&b,3
2055,2021-05-08,country pop,3
2078,2021-05-08,pop rock,3
2117,2021-05-08,edm,3
2118,2021-05-08,pop dance,3
2010,2021-05-08,art rock,2
2011,2021-05-08,new wave pop,2
2014,2021-05-08,dance rock,2
2022,2021-05-08,canadian pop,2
2030,2021-05-08,folk rock,2
2035,2021-05-08,folk,2
2036,2021-05-08,florida rap,2
2046,2021-05-08,brooklyn drill,2
2048,2021-05-08,atl trap,2
2056,2021-05-08,chicago rap,2
2057,2021-05-08,drill,2
2063,2021-05-08,gangster rap,2
2064,2021-05-08,memphis hip hop,2
2065,2021-05-08,tennessee hip hop,2
2067,2021-05-08,electropop,2
2069,2021-05-08,indie r&b,2
2074,2021-05-08,uk pop,2
2079,2021-05-08,neo mellow,2
2090,2021-05-08,urban contemporary,2
2093,2021-05-08,country dawn,2
2106,2021-05-08,pop r&b,2
2114,2021-05-08,tropical house,2
2115,2021-05-08,big room,2
2120,2021-05-08,trance,2
2124,2021-05-08,post-grunge,2
2126,2021-05-08,alternative metal,2
2000,2021-05-08,symphonic death metal,1
2003,2021-05-08,escape room,1
2004,2021-05-08,pub rock,1
2005,2021-05-08,new wave,1
2006,2021-05-08,synthpop,1
2007,2021-05-08,zolo,1
2008,2021-05-08,post-punk,1
2009,2021-05-08,protopunk,1
2012,2021-05-08,new romantic,1
2015,2021-05-08,ska,1
2016,2021-05-08,glam rock,1
2017,2021-05-08,punk,1
2018,2021-05-08,rap napoletano,1
2019,2021-05-08,italian hip hop,1
2020,2021-05-08,australian hip hop,1
2023,2021-05-08,jewish a capella,1
2024,2021-05-08,canadian contemporary r&b,1
2026,2021-05-08,classic rock,1
2027,2021-05-08,blues rock,1
2028,2021-05-08,supergroup,1
2029,2021-05-08,album rock,1
2031,2021-05-08,psychedelic rock,1
2032,2021-05-08,country rock,1
2033,2021-05-08,roots rock,1
2037,2021-05-08,viral rap,1
2038,2021-05-08,nyc rap,1
2049,2021-05-08,azonto,1
2050,2021-05-08,ghanaian pop,1
2051,2021-05-08,ghanaian alternative,1
2052,2021-05-08,jazztronica,1
2053,2021-05-08,guitar case,1
2060,2021-05-08,hardcore hip hop,1
2061,2021-05-08,g funk,1
2062,2021-05-08,west coast rap,1
2068,2021-05-08,chill r&b,1
2070,2021-05-08,deep indie rock,1
2071,2021-05-08,deep southern trap,1
2072,2021-05-08,dirty south rap,1
2073,2021-05-08,houston rap,1
2075,2021-05-08,shiver pop,1
2076,2021-05-08,gauze pop,1
2077,2021-05-08,indietronica,1
2080,2021-05-08,piano rock,1
2081,2021-05-08,reggae rock,1
2082,2021-05-08,lo-fi,1
2083,2021-05-08,underground hip hop,1
2084,2021-05-08,new orleans rap,1
2085,2021-05-08,dark trap,1
2086,2021-05-08,tuna,1
2087,2021-05-08,permanent wave,1
2088,2021-05-08,australian rock,1
2089,2021-05-08,new jack swing,1
2091,2021-05-08,drum and bass,1
2092,2021-05-08,liquid funk,1
2094,2021-05-08,mariachi,1
2095,2021-05-08,regional mexican,1
2096,2021-05-08,mexican hip hop,1
2097,2021-05-08,nuevo regional mexicano,1
2098,2021-05-08,ranchera,1
2099,2021-05-08,rap conciencia,1
2100,2021-05-08,singer-songwriter,1
2101,2021-05-08,classic uk pop,1
2102,2021-05-08,lilith,1
2103,2021-05-08,uptempo hardcore,1
2104,2021-05-08,grunge pop,1
2105,2021-05-08,canadian contemporary country,1
2107,2021-05-08,motown,1
2108,2021-05-08,adult standards,1
2109,2021-05-08,soul,1
2110,2021-05-08,modern country rock,1
2111,2021-05-08,jangle rock,1
2112,2021-05-08,mexican rock-and-roll,1
2113,2021-05-08,slap house,1
2116,2021-05-08,dutch edm,1
2119,2021-05-08,brostep,1
2121,2021-05-08,house,1
2122,2021-05-08,bolero cubano,1
2123,2021-05-08,canadian rock,1
2125,2021-05-08,canadian metal,1
2127,2021-05-08,nu metal,1
2128,2021-05-08,kentucky hip hop,1
2129,2021-05-08,new weird america,1
2130,2021-05-08,freak folk,1
2131,2021-05-08,hip pop,1
2132,2021-05-08,neo soul,1
2133,2021-05-08,baton rouge rap,1
2134,2021-05-08,rawstyle,1
2135,2021-05-08,classic hardstyle,1
2136,2021-05-08,melbourne bounce international,1
2137,2021-05-08,euphoric hardstyle,1
2138,2021-05-08,chicago drill,1
2139,2021-05-08,alternative rock,1
2140,2021-05-08,funk metal,1
2141,2021-05-08,electro house,1
2142,2021-05-08,belgian dance,1
2143,2021-05-08,progressive house,1
2144,2021-05-08,progressive electro house,1
2145,2021-05-08,dutch trance,1
2146,2021-05-08,belgian edm,1
2147,2021-05-08,modern blues rock,1
2148,2021-05-08,viral pop,1
2149,2021-05-08,praise,1
2150,2021-05-08,contemporary gospel,1
2151,2021-05-08,gospel,1
2152,2021-05-08,philly rap,1
2153,2021-05-08,deep talent show,1
2154,2021-05-08,modern rock,1
1841,2021-05-15,pop,13
1870,2021-05-15,rap,11
1895,2021-05-15,contemporary country,11
1872,2021-05-15,trap,10
1842,2021-05-15,dance pop,8
1867,2021-05-15,hip hop,7
1869,2021-05-15,pop rap,7
1875,2021-05-15,r&b,7
1908,2021-05-15,country,7
1915,2021-05-15,southern hip hop,7
1868,2021-05-15,atl hip hop,6
1909,2021-05-15,country road,6
1865,2021-05-15,post-teen pop,5
1853,2021-05-15,rock,3
1871,2021-05-15,melodic rap,3
1873,2021-05-15,alternative r&b,3
1893,2021-05-15,atl trap,3
1897,2021-05-15,country pop,3
1936,2021-05-15,urban contemporary,3
1950,2021-05-15,edm,3
1951,2021-05-15,pop dance,3
1850,2021-05-15,art rock,2
1854,2021-05-15,dance rock,2
1864,2021-05-15,canadian pop,2
1874,2021-05-15,brooklyn drill,2
1877,2021-05-15,mellow gold,2
1884,2021-05-15,country rock,2
1886,2021-05-15,soft rock,2
1888,2021-05-15,florida rap,2
1898,2021-05-15,chicago rap,2
1899,2021-05-15,drill,2
1901,2021-05-15,pop rock,2
1911,2021-05-15,indie r&b,2
1913,2021-05-15,memphis hip hop,2
1914,2021-05-15,tennessee hip hop,2
1922,2021-05-15,gangster rap,2
1935,2021-05-15,new jack swing,2
1939,2021-05-15,pop r&b,2
1940,2021-05-15,motown,2
1942,2021-05-15,soul,2
1944,2021-05-15,modern country rock,2
1947,2021-05-15,tropical house,2
1948,2021-05-15,big room,2
1953,2021-05-15,trance,2
1840,2021-05-15,symphonic death metal,1
1843,2021-05-15,escape room,1
1844,2021-05-15,pub rock,1
1845,2021-05-15,new wave,1
1846,2021-05-15,synthpop,1
1847,2021-05-15,zolo,1
1848,2021-05-15,post-punk,1
1849,2021-05-15,protopunk,1
1851,2021-05-15,new wave pop,1
1852,2021-05-15,new romantic,1
1855,2021-05-15,ska,1
1856,2021-05-15,glam rock,1
1857,2021-05-15,punk,1
1858,2021-05-15,rap napoletano,1
1859,2021-05-15,italian hip hop,1
1860,2021-05-15,australian hip hop,1
1861,2021-05-15,guitar case,1
1862,2021-05-15,slash punk,1
1863,2021-05-15,canadian contemporary r&b,1
1866,2021-05-15,nyc rap,1
1876,2021-05-15,jewish a capella,1
1878,2021-05-15,classic rock,1
1879,2021-05-15,blues rock,1
1880,2021-05-15,supergroup,1
1881,2021-05-15,album rock,1
1882,2021-05-15,folk rock,1
1883,2021-05-15,psychedelic rock,1
1885,2021-05-15,roots rock,1
1887,2021-05-15,folk,1
1889,2021-05-15,viral rap,1
1890,2021-05-15,azonto,1
1891,2021-05-15,ghanaian pop,1
1892,2021-05-15,ghanaian alternative,1
1894,2021-05-15,praise,1
1896,2021-05-15,jazztronica,1
1900,2021-05-15,deep indie rock,1
1902,2021-05-15,neo mellow,1
1903,2021-05-15,piano rock,1
1904,2021-05-15,electropop,1
1905,2021-05-15,shiver pop,1
1906,2021-05-15,gauze pop,1
1907,2021-05-15,indietronica,1
1910,2021-05-15,chill r&b,1
1912,2021-05-15,uk pop,1
1916,2021-05-15,classic soul,1
1917,2021-05-15,chicago soul,1
1918,2021-05-15,southern soul,1
1919,2021-05-15,hardcore hip hop,1
1920,2021-05-15,g funk,1
1921,2021-05-15,west coast rap,1
1923,2021-05-15,tuna,1
1924,2021-05-15,deep southern trap,1
1925,2021-05-15,dirty south rap,1
1926,2021-05-15,houston rap,1
1927,2021-05-15,underground hip hop,1
1928,2021-05-15,new orleans rap,1
1929,2021-05-15,dark trap,1
1930,2021-05-15,lo-fi,1
1931,2021-05-15,horrorcore,1
1932,2021-05-15,country dawn,1
1933,2021-05-15,permanent wave,1
1934,2021-05-15,australian rock,1
1937,2021-05-15,drum and bass,1
1938,2021-05-15,liquid funk,1
1941,2021-05-15,adult standards,1
1943,2021-05-15,jangle rock,1
1945,2021-05-15,boston hip hop,1
1946,2021-05-15,slap house,1
1949,2021-05-15,dutch edm,1
1952,2021-05-15,brostep,1
1954,2021-05-15,house,1
1955,2021-05-15,canadian rock,1
1956,2021-05-15,post-grunge,1
1957,2021-05-15,canadian metal,1
1958,2021-05-15,alternative metal,1
1959,2021-05-15,nu metal,1
1960,2021-05-15,classic country pop,1
1961,2021-05-15,nashville sound,1
1962,2021-05-15,new weird america,1
1963,2021-05-15,freak folk,1
1964,2021-05-15,mariachi,1
1965,2021-05-15,regional mexican,1
1966,2021-05-15,mexican hip hop,1
1967,2021-05-15,nuevo regional mexicano,1
1968,2021-05-15,ranchera,1
1969,2021-05-15,rap conciencia,1
1970,2021-05-15,mexican rock-and-roll,1
1971,2021-05-15,canadian contemporary country,1
1972,2021-05-15,hip pop,1
1973,2021-05-15,neo soul,1
1974,2021-05-15,bolero cubano,1
1975,2021-05-15,baton rouge rap,1
1976,2021-05-15,electro house,1
1977,2021-05-15,belgian dance,1
1978,2021-05-15,progressive house,1
1979,2021-05-15,progressive electro house,1
1980,2021-05-15,dutch trance,1
1981,2021-05-15,belgian edm,1
1982,2021-05-15,power metal,1
1983,2021-05-15,neo classical metal,1
1984,2021-05-15,melodic metal,1
1985,2021-05-15,finnish power metal,1
1986,2021-05-15,kentucky hip hop,1
1987,2021-05-15,chicago drill,1
1988,2021-05-15,philly rap,1
1989,2021-05-15,rawstyle,1
1990,2021-05-15,classic hardstyle,1
1991,2021-05-15,melbourne bounce international,1
1992,2021-05-15,euphoric hardstyle,1
1993,2021-05-15,rominimal,1
1994,2021-05-15,acoustic guitar cover,1
1995,2021-05-15,modern rock,1
1996,2021-05-15,post-disco,1
1997,2021-05-15,funk,1
1998,2021-05-15,quiet storm,1
1999,2021-05-15,disco,1
1678,2021-05-22,pop,14
1711,2021-05-22,rap,11
1735,2021-05-22,contemporary country,11
1713,2021-05-22,trap,10
1679,2021-05-22,dance pop,9
1740,2021-05-22,country,8
1708,2021-05-22,hip hop,7
1710,2021-05-22,pop rap,7
1741,2021-05-22,country road,7
1753,2021-05-22,southern hip hop,7
1700,2021-05-22,post-teen pop,6
1709,2021-05-22,atl hip hop,6
1716,2021-05-22,r&b,6
1690,2021-05-22,rock,3
1699,2021-05-22,pop rock,3
1712,2021-05-22,melodic rap,3
1714,2021-05-22,alternative r&b,3
1737,2021-05-22,atl trap,3
1792,2021-05-22,edm,3
1793,2021-05-22,pop dance,3
1684,2021-05-22,zolo,2
1687,2021-05-22,art rock,2
1691,2021-05-22,dance rock,2
1701,2021-05-22,neo mellow,2
1706,2021-05-22,canadian pop,2
1715,2021-05-22,brooklyn drill,2
1717,2021-05-22,florida rap,2
1720,2021-05-22,mellow gold,2
1727,2021-05-22,country rock,2
1729,2021-05-22,soft rock,2
1734,2021-05-22,praise,2
1738,2021-05-22,country pop,2
1749,2021-05-22,indie r&b,2
1751,2021-05-22,memphis hip hop,2
1752,2021-05-22,tennessee hip hop,2
1759,2021-05-22,country dawn,2
1763,2021-05-22,gangster rap,2
1772,2021-05-22,pop r&b,2
1773,2021-05-22,modern country rock,2
1775,2021-05-22,urban contemporary,2
1776,2021-05-22,permanent wave,2
1789,2021-05-22,tropical house,2
1790,2021-05-22,big room,2
1795,2021-05-22,trance,2
1680,2021-05-22,escape room,1
1681,2021-05-22,pub rock,1
1682,2021-05-22,new wave,1
1683,2021-05-22,synthpop,1
1685,2021-05-22,post-punk,1
1686,2021-05-22,protopunk,1
1688,2021-05-22,new wave pop,1
1689,2021-05-22,new romantic,1
1692,2021-05-22,ska,1
